fish.ID,Prey.taxa,LH,Date,Year,Month,yr.mo,Run,Site.Code,Gear,FL,Fullness,Digestion,Damp.wt,Empty.wt,Count,Wt,Stomach.broken.damaged,Comments,REF,Category,fin.wt
2014-002CHNS,Psyllidae,adult,3/5/2014,2014,Mar,2014.Mar,S,"BL-5, YB",Beach Seine,70,3,3,0.0927,0.0528,1,0.0011,,,Hemiptera,Terrestrial,3.3124694
2014-002CHNS,Chironomidae,adult,3/5/2014,2014,Mar,2014.Mar,S,"BL-5, YB",Beach Seine,70,3,3,0.0927,0.0528,1,0,,,Diptera,Diptera,3.3124694
2014-002CHNS,Plant matter,,3/5/2014,2014,Mar,2014.Mar,S,"BL-5, YB",Beach Seine,70,3,3,0.0927,0.0528,NA,3.00E-04,,,NA,Nondescript,3.3124694
2014-002CHNS,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,S,"BL-5, YB",Beach Seine,70,3,3,0.0927,0.0528,NA,0.0073,,,Animal Matter,Nondescript,3.3124694
2014-002CHNW,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,W,STTD,RSTR,96,1,NA,0.0916,0.0864,NA,0,,,Animal Matter,Nondescript,8.91528964
2014-003CHNS,Cladocera,,3/5/2014,2014,Mar,2014.Mar,S,BL-5,Beach Seine,65,4,3,0.0525,0.0195,1,0,,,Cladocera,Zooplankton,2.68631832
2014-003CHNS,Brachycera,adult,3/5/2014,2014,Mar,2014.Mar,S,BL-5,Beach Seine,65,4,3,0.0525,0.0195,1,2.00E-04,,,Diptera,Diptera,2.68631832
2014-003CHNS,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,S,BL-5,Beach Seine,65,4,3,0.0525,0.0195,NA,0.0043,,,Animal Matter,Nondescript,2.68631832
2014-003CHNS,Chironomidae,adult,3/5/2014,2014,Mar,2014.Mar,S,BL-5,Beach Seine,65,4,3,0.0525,0.0195,9,0.0011,,,Diptera,Diptera,2.68631832
2014-003CHNS,Aphididae,adult,3/5/2014,2014,Mar,2014.Mar,S,BL-5,Beach Seine,65,4,3,0.0525,0.0195,1,7.00E-04,,winged,Hemiptera,Terrestrial,2.68631832
2014-003CHNS,Calanoida,,3/5/2014,2014,Mar,2014.Mar,S,BL-5,Beach Seine,65,4,3,0.0525,0.0195,1,2.00E-04,,,Copepoda,Zooplankton,2.68631832
2014-003CHNW,Daphnia pulex/pulicaria,,3/14/2014,2014,Mar,2014.Mar,W,STTD,RSTR,95,4,6,0.0097,0.0627,2,1.00E-04,,,Cladocera,Zooplankton,8.62
2014-003CHNW,Chironomidae,adult,3/14/2014,2014,Mar,2014.Mar,W,STTD,RSTR,95,4,6,0.0097,0.0627,1,1.00E-04,,,Diptera,Diptera,8.62
2014-003CHNW,Daphniidae,,3/14/2014,2014,Mar,2014.Mar,W,STTD,RSTR,95,4,6,0.0097,0.0627,3,3.00E-04,,,Cladocera,Zooplankton,8.62
2014-003CHNW,Osteichthyes,,3/14/2014,2014,Mar,2014.Mar,W,STTD,RSTR,95,4,6,0.0097,0.0627,NA,0.015,,"digested, bones",Chordata,Aquatic,8.62
2014-004CHNS,Chironomidae,adult,3/5/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,66,5,3,0.0726,0.0342,5,4.00E-04,,thoraces,Diptera,Diptera,3.06514856
2014-004CHNS,Hymenoptera,adult,3/5/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,66,5,3,0.0726,0.0342,3,0.0019,,mostly heads,Hymenoptera,Terrestrial,3.06514856
2014-004CHNS,Aphididae,,3/5/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,66,5,3,0.0726,0.0342,1,2.00E-04,,wingless,Hemiptera,Terrestrial,3.06514856
2014-004CHNS,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,66,5,3,0.0726,0.0342,NA,0.0232,,incl. insect parts,Animal Matter,Nondescript,3.06514856
2014-004CHNS,Nematocera,adult,3/5/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,66,5,3,0.0726,0.0342,1,2.00E-04,,,Diptera,Diptera,3.06514856
2014-005CHNS,Corixidae,adult,3/7/2014,2014,Mar,2014.Mar,S,STTD,RSTR,75,2,5,0.0677,0.0536,1,0.0023,,mostly exoskeleton,Hemiptera,Aquatic,3.36112268
2014-006CHNS,Insecta,,3/12/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,81,2,2,0.1022,0.076,1,4.00E-04,,,Insecta,Nondescript,5.68
2014-006CHNS,Daphniidae,,3/12/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,81,2,2,0.1022,0.076,11,8.00E-04,,,Cladocera,Zooplankton,5.68
2014-006CHNS,Animal Matter,,3/12/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,81,2,2,0.1022,0.076,NA,0.003,,,Animal Matter,Nondescript,5.68
2014-007CHNF,Copepoda,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,60,5,4,0.0469,0.0242,1,1.00E-04,,,Copepoda,Zooplankton,1.94404392
2014-007CHNF,Hymenoptera,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,60,5,4,0.0469,0.0242,2,6.00E-04,,,Hymenoptera,Terrestrial,1.94404392
2014-007CHNF,Chironomidae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,60,5,4,0.0469,0.0242,6,9.00E-04,,,Diptera,Diptera,1.94404392
2014-007CHNF,Brachycera,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,60,5,4,0.0469,0.0242,1,4.00E-04,,,Diptera,Diptera,1.94404392
2014-007CHNF,Cladocera,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,60,5,4,0.0469,0.0242,2,0,,,Cladocera,Zooplankton,1.94404392
2014-007CHNF,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,60,5,4,0.0469,0.0242,NA,0.0015,,,Animal Matter,Nondescript,1.94404392
2014-007CHNF,Aphididae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,60,5,4,0.0469,0.0242,3,0.0011,,winged,Hemiptera,Terrestrial,1.94404392
2014-007CHNS,Animal Matter,,3/13/2014,2014,Mar,2014.Mar,S,STTD,RSTR,71,4,4,0.1095,0.0586,NA,0.016,,,Animal Matter,Nondescript,4.36184164
2014-007CHNS,Daphnia sp,,3/13/2014,2014,Mar,2014.Mar,S,STTD,RSTR,71,4,4,0.1095,0.0586,48,0.0083,,,Cladocera,Zooplankton,4.36184164
2014-007CHNS,Daphniidae,,3/13/2014,2014,Mar,2014.Mar,S,STTD,RSTR,71,4,4,0.1095,0.0586,15,0.0014,,,Cladocera,Zooplankton,4.36184164
2014-007CHNS,Simocephalus sp,,3/13/2014,2014,Mar,2014.Mar,S,STTD,RSTR,71,4,4,0.1095,0.0586,6,0.0022,,,Cladocera,Aquatic,4.36184164
2014-008CHNF,Corixidae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,1,0.0022,,,Hemiptera,Aquatic,1.51437724
2014-008CHNF,Aphididae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,3,5.00E-04,,winged,Hemiptera,Terrestrial,1.51437724
2014-008CHNF,Chironomidae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,16,0.0124,,,Diptera,Diptera,1.51437724
2014-008CHNF,Trichoptera,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,4,0.0011,,,Trichoptera,Terrestrial,1.51437724
2014-008CHNF,Plecoptera,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,1,0.0031,,,Plecoptera,Terrestrial,1.51437724
2014-008CHNF,Chironomidae,larvae,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,2,5.00E-04,,,Diptera,Diptera,1.51437724
2014-008CHNF,Plant matter,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,NA,0,,,NA,Nondescript,1.51437724
2014-008CHNF,Gammaridea,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,1,0.0017,,,Amphipoda,Aquatic,1.51437724
2014-008CHNF,Daphniidae,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,2,0,,,Cladocera,Zooplankton,1.51437724
2014-008CHNF,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,NA,0.0029,,,Animal Matter,Nondescript,1.51437724
2014-008CHNF,Mymaridae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,1,0,,,Hymenoptera,Terrestrial,1.51437724
2014-008CHNF,Chironomidae,pupa,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,54,6,5,0.0752,0.0131,2,0.0016,,,Diptera,Diptera,1.51437724
2014-008CHNS,Psyllidae,adult,3/14/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,72,5,3,0.1245,0.0783,2,0.001,,,Hemiptera,Terrestrial,4
2014-008CHNS,Psocoptera,adult,3/14/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,72,5,3,0.1245,0.0783,1,0,,,Psocoptera,Terrestrial,4
2014-008CHNS,Cladocera,,3/14/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,72,5,3,0.1245,0.0783,2,1.00E-04,,,Cladocera,Zooplankton,4
2014-008CHNS,Animal Matter,,3/14/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,72,5,3,0.1245,0.0783,NA,0.0156,,,Animal Matter,Nondescript,4
2014-008CHNS,Chironomidae,adult,3/14/2014,2014,Mar,2014.Mar,S,"STTD, YB",RSTR,72,5,3,0.1245,0.0783,17,0.0079,,,Diptera,Diptera,4
2014-010CHNF,Chironomidae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,5,3,0.0239,0.0097,8,0.0012,,,Diptera,Diptera,1.03200284
2014-010CHNF,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,5,3,0.0239,0.0097,NA,0.0026,,,Animal Matter,Nondescript,1.03200284
2014-010CHNF,Chironomidae,pupa,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,5,3,0.0239,0.0097,1,5.00E-04,,,Diptera,Diptera,1.03200284
2014-010CHNS,Daphniidae,,3/14/2014,2014,Mar,2014.Mar,S,STTD,RSTR,80,2,2,0.1055,0.0885,3,2.00E-04,,,Cladocera,Zooplankton,5.16
2014-010CHNS,Chironomidae,adult,3/14/2014,2014,Mar,2014.Mar,S,STTD,RSTR,80,2,2,0.1055,0.0885,2,5.00E-04,,thoraces,Diptera,Diptera,5.16
2014-010CHNS,Animal Matter,,3/14/2014,2014,Mar,2014.Mar,S,STTD,RSTR,80,2,2,0.1055,0.0885,NA,0.0067,,,Animal Matter,Nondescript,5.16
2014-011CHNF,Trichoptera,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,44,3,3,0.0097,0.0055,1,3.00E-04,,,Trichoptera,Terrestrial,0.90288452
2014-011CHNF,Chironomidae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,44,3,3,0.0097,0.0055,1,0,,,Diptera,Diptera,0.90288452
2014-011CHNF,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,44,3,3,0.0097,0.0055,NA,0,,,Animal Matter,Nondescript,0.90288452
2014-012CHNF,Insect matter,,3/15/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,2,1,0.0234,0.0116,NA,0.0029,,,Insecta,Nondescript,1.0726512
2014-013CHNF,Daphniidae,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,6,3,0.0327,0.0089,2,1.00E-04,,,Cladocera,Zooplankton,1.03720084
2014-013CHNF,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,6,3,0.0327,0.0089,NA,0.0046,,,Animal Matter,Nondescript,1.03720084
2014-013CHNF,Plant matter,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,6,3,0.0327,0.0089,NA,3.00E-04,,,NA,Nondescript,1.03720084
2014-013CHNF,Chironomidae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,6,3,0.0327,0.0089,18,0.0028,,thoraces,Diptera,Diptera,1.03720084
2014-013CHNF,Sminthuridae,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,6,3,0.0327,0.0089,2,9.00E-04,,,Collembola,Terrestrial,1.03720084
2014-013CHNS,Chironomidae,adult,3/18/2014,2014,Mar,2014.Mar,S,STTD,RSTR,68,3,6,0.099,0.0836,3,0.0034,,,Diptera,Diptera,3.44
2014-013CHNS,Corixidae,adult,3/18/2014,2014,Mar,2014.Mar,S,STTD,RSTR,68,3,6,0.099,0.0836,1,0.0073,,,Hemiptera,Aquatic,3.44
2014-014CHNF,Eurycercus sp,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,5,5,0.0274,0.0081,3,3.00E-04,,,Cladocera,Aquatic,0.93760716
2014-014CHNF,Gammaridea,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,5,5,0.0274,0.0081,1,0.0025,,,Amphipoda,Aquatic,0.93760716
2014-014CHNF,Chironomidae,emergent,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,5,5,0.0274,0.0081,4,0.0024,,,Diptera,Diptera,0.93760716
2014-014CHNF,Chironomidae,pupa,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,5,5,0.0274,0.0081,2,2.00E-04,,,Diptera,Diptera,0.93760716
2014-014CHNF,Hydroptilidae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,5,5,0.0274,0.0081,1,3.00E-04,,,Trichoptera,Terrestrial,0.93760716
2014-014CHNF,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,5,5,0.0274,0.0081,NA,9.00E-04,,,Animal Matter,Nondescript,0.93760716
2014-014CHNF,Cladocera,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,45,5,5,0.0274,0.0081,2,0,,,Cladocera,Zooplankton,0.93760716
2014-015CHNF,Collembola,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,40,NA,6,NA,NA,2,0,Y,,Collembola,Terrestrial,0.77938004
2014-015CHNF,Chironomidae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,40,NA,6,NA,NA,7,0.001,Y,,Diptera,Diptera,0.77938004
2014-015CHNF,Daphniidae,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,40,NA,6,NA,NA,1,0,Y,stomach too damaged to weigh,Cladocera,Zooplankton,0.77938004
2014-015CHNF,Chironomidae,larvae,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,40,NA,6,NA,NA,2,0,Y,,Diptera,Diptera,0.77938004
2014-015CHNS,Simocephalus sp,,3/18/2014,2014,Mar,2014.Mar,S,STTD,RSTR,67,6,5,NA,0.0374,5,8.00E-04,Y,,Cladocera,Aquatic,3.69
2014-015CHNS,Daphnia sp,,3/18/2014,2014,Mar,2014.Mar,S,STTD,RSTR,67,6,5,NA,0.0374,222,0.0414,Y,,Cladocera,Zooplankton,3.69
2014-015CHNS,Animal Matter,,3/18/2014,2014,Mar,2014.Mar,S,STTD,RSTR,67,6,5,NA,0.0374,NA,0.0026,Y,,Animal Matter,Nondescript,3.69
2014-015CHNS,Corixidae,nymph,3/18/2014,2014,Mar,2014.Mar,S,STTD,RSTR,67,6,5,NA,0.0374,1,0.0022,Y,,Hemiptera,Aquatic,3.69
2014-015CHNS,Daphniidae,,3/18/2014,2014,Mar,2014.Mar,S,STTD,RSTR,67,6,5,NA,0.0374,119,0.0153,Y,,Cladocera,Zooplankton,3.69
2014-016CHNF,Entomobryidae,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,1,1.00E-04,Y,,Collembola,Terrestrial,0.43189
2014-016CHNF,Chironomidae,larvae,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,1,0,Y,,Diptera,Diptera,0.43189
2014-016CHNF,Cladocera,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,4,0,Y,,Cladocera,Zooplankton,0.43189
2014-016CHNF,Chironomidae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,6,9.00E-04,Y,,Diptera,Diptera,0.43189
2014-016CHNF,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,NA,9.00E-04,Y,"not in inventory, cut too high",Animal Matter,Nondescript,0.43189
2014-016CHNF,Cyclopoida,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,2,0,Y,,Copepoda,Zooplankton,0.43189
2014-016CHNF,Chironomidae,pupa,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,2,4.00E-04,Y,,Diptera,Diptera,0.43189
2014-016CHNF,Collembola,,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,2,0,Y,,Collembola,Terrestrial,0.43189
2014-016CHNF,Aphididae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,2,1.00E-04,Y,,Hemiptera,Terrestrial,0.43189
2014-016CHNF,Hymenoptera,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,1,0,Y,,Hymenoptera,Terrestrial,0.43189
2014-016CHNF,Hydroptilidae,adult,3/5/2014,2014,Mar,2014.Mar,F,BL-5,Beach Seine,35,6,3,NA,0.0017,2,5.00E-04,Y,,Trichoptera,Terrestrial,0.43189
2014-016CHNS,Animal Matter,,3/18/2014,2014,Mar,2014.Mar,S,STTD,RSTR,88,2,1,0.1097,0.0717,NA,0.0209,,,Animal Matter,Nondescript,7.69
2014-017CHNF,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,F,"STTD, YB",RSTR,55,2,1,0.0298,0.0159,NA,6.00E-04,,"incl. insect legs, thoraces",Animal Matter,Nondescript,1.50314956
2014-018CHNF,Nematocera,adult,3/5/2014,2014,Mar,2014.Mar,F,STTD,RSTR,44,2,3,0.0194,0.0103,3,0,,thoraces,Diptera,Diptera,0.7779246
2014-018CHNF,Animal Matter,,3/5/2014,2014,Mar,2014.Mar,F,STTD,RSTR,44,2,3,0.0194,0.0103,NA,0.0018,,,Animal Matter,Nondescript,0.7779246
2014-020CHNF,Animal Matter,,3/7/2014,2014,Mar,2014.Mar,F,STTD,RSTR,51,2,3,0.029,0.0169,NA,0.0066,,,Animal Matter,Nondescript,1.46645168
2014-020CHNF,Chironomidae,adult,3/7/2014,2014,Mar,2014.Mar,F,STTD,RSTR,51,2,3,0.029,0.0169,5,0.0011,,,Diptera,Diptera,1.46645168
2014-021CHNF,Animal Matter,,3/7/2014,2014,Mar,2014.Mar,F,STTD,RSTR,49,2,1,0.0319,0.0224,NA,0,,,Animal Matter,Nondescript,1.3133186
2014-023CHNF,Aphididae,adult,3/7/2014,2014,Mar,2014.Mar,F,STTD,RSTR,52,5,4,0.073,0.0179,1,4.00E-04,,,Hemiptera,Terrestrial,1.63569856
2014-023CHNF,Animal Matter,,3/7/2014,2014,Mar,2014.Mar,F,STTD,RSTR,52,5,4,0.073,0.0179,NA,0.0161,,,Animal Matter,Nondescript,1.63569856
2014-023CHNF,Thysanoptera,adult,3/7/2014,2014,Mar,2014.Mar,F,STTD,RSTR,52,5,4,0.073,0.0179,1,2.00E-04,,,Thysanoptera,Terrestrial,1.63569856
2014-023CHNF,Psyllidae,adult,3/7/2014,2014,Mar,2014.Mar,F,STTD,RSTR,52,5,4,0.073,0.0179,2,6.00E-04,,,Hemiptera,Terrestrial,1.63569856
2014-023CHNF,Chironomidae,adult,3/7/2014,2014,Mar,2014.Mar,F,STTD,RSTR,52,5,4,0.073,0.0179,69,0.0107,,thoraces,Diptera,Diptera,1.63569856
2014-027CHNF,Animal Matter,,3/11/2014,2014,Mar,2014.Mar,F,STTD,RSTR,48,2,1,0.0171,0.0151,NA,2.00E-04,,incl. insect legs,Animal Matter,Nondescript,1.16496768
2014-030CHNF,Animal Matter,,3/11/2014,2014,Mar,2014.Mar,F,STTD,RSTR,60,2,1,0.0717,0.0521,NA,8.00E-04,,incl. Aranae/insect legs,Animal Matter,Nondescript,2.2619536
2014-034CHNF,Aphididae,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,38,2,6,0.0061,0.005,1,5.00E-04,Y,only 1/2 of stomach present,Hemiptera,Terrestrial,0.55430664
2014-036CHNF,Animal Matter,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,41,2,1,0.0116,0.0105,NA,5.00E-04,,,Animal Matter,Nondescript,0.65753892
2014-037CHNF,Daphnia sp,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,50,6,4,0.0548,0.0034,19,0.0019,,,Cladocera,Zooplankton,1.208319
2014-037CHNF,Animal Matter,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,50,6,4,0.0548,0.0034,NA,0.0016,,,Animal Matter,Nondescript,1.208319
2014-037CHNF,Chironomidae,pupa,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,50,6,4,0.0548,0.0034,1,0,,,Diptera,Diptera,1.208319
2014-037CHNF,Simocephalus sp,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,50,6,4,0.0548,0.0034,1,1.00E-04,,,Cladocera,Aquatic,1.208319
2014-037CHNF,Daphniidae,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,50,6,4,0.0548,0.0034,51,0.0078,,,Cladocera,Zooplankton,1.208319
2014-037CHNF,Bosmina longirostris,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,50,6,4,0.0548,0.0034,1,0,,,Cladocera,Zooplankton,1.208319
2014-037CHNF,Chironomidae,adult,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,50,6,4,0.0548,0.0034,43,0.0107,,mostly thoraces,Diptera,Diptera,1.208319
2014-037CHNF,Daphnia sp,ephippia,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,50,6,4,0.0548,0.0034,4,3.00E-04,,,Cladocera,Zooplankton,1.208319
2014-037CHNF,Brachycera,adult,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,50,6,4,0.0548,0.0034,1,6.00E-04,,,Diptera,Diptera,1.208319
2014-038CHNF,Daphniidae,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,48,6,4,0.044,0.0082,39,0.0021,,,Cladocera,Zooplankton,1.20655168
2014-038CHNF,Animal Matter,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,48,6,4,0.044,0.0082,NA,0.0013,,,Animal Matter,Nondescript,1.20655168
2014-038CHNF,Daphnia sp,ephippia,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,48,6,4,0.044,0.0082,2,1.00E-04,,,Cladocera,Zooplankton,1.20655168
2014-038CHNF,Cyclopoida,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,48,6,4,0.044,0.0082,1,1.00E-04,,,Copepoda,Zooplankton,1.20655168
2014-038CHNF,Daphnia sp,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,48,6,4,0.044,0.0082,79,0.0076,,,Cladocera,Zooplankton,1.20655168
2014-039CHNF,Daphnia sp,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,52,NA,NA,NA,NA,51,0.0101,Y,stomach too damaged to weigh,Cladocera,Zooplankton,1.31300672
2014-040CHNF,Insect matter,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,43,4,5,0.0204,0.0013,NA,1.00E-04,,,Insecta,Nondescript,0.84435504
2014-040CHNF,Daphnia pulex/pulicaria,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,43,4,5,0.0204,0.0013,106,0.0083,,,Cladocera,Zooplankton,0.84435504
2014-040CHNF,Calanoida,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,43,4,5,0.0204,0.0013,1,0,,,Copepoda,Zooplankton,0.84435504
2014-040CHNF,Corophiidae,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,43,4,5,0.0204,0.0013,1,0,,one antenna,Amphipoda,Aquatic,0.84435504
2014-040CHNF,Plant Matter,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,43,4,5,0.0204,0.0013,NA,0,,,Plant Matter,Nondescript,0.84435504
2014-040CHNF,unidentified,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,43,4,5,0.0204,0.0013,NA,0.0011,,,Unidentified,Nondescript,0.84435504
2014-041CHNF,unidentified,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,45,4,5,0.0202,0.0051,NA,0.0011,,,Unidentified,Nondescript,0.95756748
2014-041CHNF,Daphnia pulex/pulicaria,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,45,4,5,0.0202,0.0051,44,0.0051,Y,only 1/2 of stomach present,Cladocera,Zooplankton,0.95756748
2014-042CHNF,Diptera,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,49,4,5,0.0425,0.0212,NA,0,,parts,Diptera,Diptera,1.18222504
2014-042CHNF,Cyclopoida,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,49,4,5,0.0425,0.0212,1,0,,,Copepoda,Zooplankton,1.18222504
2014-042CHNF,Calanoida,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,49,4,5,0.0425,0.0212,1,0,,,Copepoda,Zooplankton,1.18222504
2014-042CHNF,Cladocera,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,49,4,5,0.0425,0.0212,70,0.0052,,,Cladocera,Zooplankton,1.18222504
2014-042CHNF,Daphnia sp,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,49,4,5,0.0425,0.0212,37,0.0068,,,Cladocera,Zooplankton,1.18222504
2014-043CHNF,Simocephalus sp,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,38,5,5,0.0111,0.0042,1,0,,,Cladocera,Aquatic,0.54567796
2014-043CHNF,Daphnia pulex/pulicaria,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,38,5,5,0.0111,0.0042,24,0.0014,,,Cladocera,Zooplankton,0.54567796
2014-043CHNF,Daphniidae,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,38,5,5,0.0111,0.0042,9,2.00E-04,,,Cladocera,Zooplankton,0.54567796
2014-043CHNF,Animal Matter,,3/13/2014,2014,Mar,2014.Mar,F,STTD,RSTR,38,5,5,0.0111,0.0042,NA,2.00E-04,,,Animal Matter,Nondescript,0.54567796
