OrganismID,InvertDataID,PhysicalDataID,StationCodes,Date,WaterTemperature,SecchiDiskDepth,EC,pH,DO,Turbidity,DriftData,EnteredBy.x,QA.QC.dBy.x,N,Volume_cubic_meters,Rotor_Constant,Distance_in_meters,StartMeterEndMeter_Diff,Comments,Year,Month,ConditionCode,StartTime,StopTime,SetTime,DriftStartMeter,DriftEndMeter,FlowMeterSpeed,FieldComments,EnteredBy.y,QA.QC.dBy.y,InvertCode.x,SampleVolume,InvertCatchID,Count,InvertCode.y,Classification,Order.x,Family.x,Category,Phylum,Class,Order.y,Family.y,Species
58,573,691,STTD,2013/3/20,16.79999924,0.330000013,792,8.260000229,9.550000191,44.29999924,TRUE,lrojas,lrojas,0.14168954,7.057684014,51020,246.988067,4841,flood tide; towed nets downstream,2013,3,1,1/0/1900,1/0/1900,10,899059,903900,Low,,amunguia,hcarlson,NA,NA,4440,1,NA,,,,Terrestrial Non-Insects,,Arachnida,Araneida,,
63,573,691,STTD,2013/3/20,16.79999924,0.330000013,792,8.260000229,9.550000191,44.29999924,TRUE,lrojas,lrojas,0.14168954,7.057684014,51020,246.988067,4841,flood tide; towed nets downstream,2013,3,1,1/0/1900,1/0/1900,10,899059,903900,Low,,amunguia,hcarlson,NA,NA,4436,1,NA,,,,Terrestrial Insects,,,Coleoptera,,
66,573,691,STTD,2013/3/20,16.79999924,0.330000013,792,8.260000229,9.550000191,44.29999924,TRUE,lrojas,lrojas,0.850137239,7.057684014,51020,246.988067,4841,flood tide; towed nets downstream,2013,3,1,1/0/1900,1/0/1900,10,899059,903900,Low,,amunguia,hcarlson,NA,NA,4438,6,NA,,,,Terrestrial Insects,,,Hymenoptera,,
68,573,691,STTD,2013/3/20,16.79999924,0.330000013,792,8.260000229,9.550000191,44.29999924,TRUE,lrojas,lrojas,5.525892052,7.057684014,51020,246.988067,4841,flood tide; towed nets downstream,2013,3,1,1/0/1900,1/0/1900,10,899059,903900,Low,,amunguia,hcarlson,NA,NA,4437,39,NA,,,,Terrestrial Insects,,,Collembola,,
71,573,691,STTD,2013/3/20,16.79999924,0.330000013,792,8.260000229,9.550000191,44.29999924,TRUE,lrojas,lrojas,3.542238495,7.057684014,51020,246.988067,4841,flood tide; towed nets downstream,2013,3,1,1/0/1900,1/0/1900,10,899059,903900,Low,,amunguia,hcarlson,NA,NA,4435,25,NA,,,,Terrestrial Insects,,,Hemiptera,,
NA,574,692,SHR,2013/3/20,14,1.169999957,115,7.25,11.71000004,11.89999962,TRUE,lrojas,lrojas,0,2.275778712,51020,79.64229964,1561,,2013,3,1,1/0/1900,1/0/1900,10,903881,905442,Low,,,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,575,694,SHR,2013/4/3,16.39999962,0.829999983,116,7.78000021,13.09000015,19.79999924,TRUE,lrojas,lrojas,0.08457695,11.82355244,51020,413.7726138,8110,,2013,4,1,1/0/1900,1/0/1900,10,890890,899000,Low,,mogaz,hcarlson,NA,NA,4539,1,NA,,,,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Naididae,
9,575,694,SHR,2013/4/3,16.39999962,0.829999983,116,7.78000021,13.09000015,19.79999924,TRUE,lrojas,lrojas,0.169153899,11.82355244,51020,413.7726138,8110,,2013,4,1,1/0/1900,1/0/1900,10,890890,899000,Low,,mogaz,hcarlson,NA,NA,4540,2,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Corophiidae,
18,575,694,SHR,2013/4/3,16.39999962,0.829999983,116,7.78000021,13.09000015,19.79999924,TRUE,lrojas,lrojas,0.08457695,11.82355244,51020,413.7726138,8110,,2013,4,1,1/0/1900,1/0/1900,10,890890,899000,Low,,mogaz,hcarlson,NA,NA,4541,1,NA,,,,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,
38,575,694,SHR,2013/4/3,16.39999962,0.829999983,116,7.78000021,13.09000015,19.79999924,TRUE,lrojas,lrojas,0.08457695,11.82355244,51020,413.7726138,8110,,2013,4,1,1/0/1900,1/0/1900,10,890890,899000,Low,,mogaz,hcarlson,NA,NA,4538,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Simuliidae,
9,576,695,STTD,2013/4/3,18.5,0.200000003,582,7.960000038,6.840000153,50.29999924,TRUE,lrojas,,0.304852917,3.280270405,51020,114.7951148,2250,,2013,4,1,1/0/1900,1/0/1900,10,894650,896900,Low,motor is used,amunguia,hcarlson,NA,NA,4443,1,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Corophiidae,
15,576,695,STTD,2013/4/3,18.5,0.200000003,582,7.960000038,6.840000153,50.29999924,TRUE,lrojas,,0.304852917,3.280270405,51020,114.7951148,2250,,2013,4,1,1/0/1900,1/0/1900,10,894650,896900,Low,motor is used,amunguia,hcarlson,NA,NA,4444,1,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,
34,576,695,STTD,2013/4/3,18.5,0.200000003,582,7.960000038,6.840000153,50.29999924,TRUE,lrojas,,3.963087915,3.280270405,51020,114.7951148,2250,,2013,4,1,1/0/1900,1/0/1900,10,894650,896900,Low,motor is used,amunguia,hcarlson,NA,NA,4442,13,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
44,576,695,STTD,2013/4/3,18.5,0.200000003,582,7.960000038,6.840000153,50.29999924,TRUE,lrojas,,2.438823332,3.280270405,51020,114.7951148,2250,,2013,4,1,1/0/1900,1/0/1900,10,894650,896900,Low,motor is used,amunguia,hcarlson,NA,NA,4441,8,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,
67,576,695,STTD,2013/4/3,18.5,0.200000003,582,7.960000038,6.840000153,50.29999924,TRUE,lrojas,,0.304852917,3.280270405,51020,114.7951148,2250,,2013,4,1,1/0/1900,1/0/1900,10,894650,896900,Low,motor is used,amunguia,hcarlson,NA,NA,4447,1,NA,,,,Terrestrial Insects,,,Psocoptera,,
68,576,695,STTD,2013/4/3,18.5,0.200000003,582,7.960000038,6.840000153,50.29999924,TRUE,lrojas,,1.524264583,3.280270405,51020,114.7951148,2250,,2013,4,1,1/0/1900,1/0/1900,10,894650,896900,Low,motor is used,amunguia,hcarlson,NA,NA,4446,5,NA,,,,Terrestrial Insects,,,Collembola,,
71,576,695,STTD,2013/4/3,18.5,0.200000003,582,7.960000038,6.840000153,50.29999924,TRUE,lrojas,,0.609705833,3.280270405,51020,114.7951148,2250,,2013,4,1,1/0/1900,1/0/1900,10,894650,896900,Low,motor is used,amunguia,hcarlson,NA,NA,4445,2,NA,,,,Terrestrial Insects,,,Hemiptera,,
9,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,0.154139115,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4453,1,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Corophiidae,
32,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,0.154139115,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4451,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Ceratopogonidae,
34,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,9.402486021,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4450,61,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
37,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,0.30827823,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4452,2,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Psychodidae,
44,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,0.61655646,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4449,4,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,
57,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,0.154139115,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4460,1,NA,,,,Terrestrial Non-Insects,,Arachnida,Acari,,
63,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,0.462417345,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4455,3,NA,,,,Terrestrial Insects,,,Coleoptera,,
64,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,0.462417345,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4456,3,NA,,,,Terrestrial Insects,,,Diptera,,
66,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,0.154139115,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4458,1,NA,,,,Terrestrial Insects,,,Hymenoptera,,
67,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,0.61655646,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4459,4,NA,,,,Terrestrial Insects,,,Psocoptera,,
68,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,2.620364957,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4457,17,NA,,,,Terrestrial Insects,,,Collembola,,
71,577,696,STTD,2013/4/15,18.89999962,0.189999998,585,8.100000381,7.03000021,75.59999847,TRUE,lrojas,hcarlson,12.17699009,6.487645913,51020,227.039227,4450,sampling from trap (ebb tide),2013,4,1,1/0/1900,1/0/1900,10,889750,894200,Low,"Sampling from the trap, ebb tide",amunguia,hcarlson,NA,NA,4454,79,NA,,,,Terrestrial Insects,,,Hemiptera,,
9,578,697,SHR,2013/4/15,17.10000038,0.790000021,127,7.639999866,9.659999847,16.60000038,TRUE,lrojas,hcarlson,2.655170563,1.129870917,51020,39.54053954,775,depth 4 is max depth,2013,4,1,1/0/1900,1/0/1900,10,894225,895000,Low,,mogaz,hcarlson,NA,NA,4613,3,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Corophiidae,
34,578,697,SHR,2013/4/15,17.10000038,0.790000021,127,7.639999866,9.659999847,16.60000038,TRUE,lrojas,hcarlson,3.540227418,1.129870917,51020,39.54053954,775,depth 4 is max depth,2013,4,1,1/0/1900,1/0/1900,10,894225,895000,Low,,mogaz,hcarlson,NA,NA,4611,4,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
95,578,697,SHR,2013/4/15,17.10000038,0.790000021,127,7.639999866,9.659999847,16.60000038,TRUE,lrojas,hcarlson,1.770113709,1.129870917,51020,39.54053954,775,depth 4 is max depth,2013,4,1,1/0/1900,1/0/1900,10,894225,895000,Low,,mogaz,hcarlson,NA,NA,4610,2,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Veliidae,
151,578,697,SHR,2013/4/15,17.10000038,0.790000021,127,7.639999866,9.659999847,16.60000038,TRUE,lrojas,hcarlson,0.885056854,1.129870917,51020,39.54053954,775,depth 4 is max depth,2013,4,1,1/0/1900,1/0/1900,10,894225,895000,Low,,mogaz,hcarlson,NA,NA,4612,1,NA,,,,Aquatic Insects,Arthropoda,Insecta,Neuroptera,Sisyridae,
32,579,698,SHR,2013/4/29,20.20000076,0.800000012,106,7.670000076,9.199999809,7.599999905,TRUE,lrojas,hcarlson,5.812873408,0.172031959,51020,6.02036602,118,super low flow; depth 4 is max depth,2013,4,1,1/0/1900,1/0/1900,10,889882,890000,Low,,mogaz,hcarlson,NA,NA,4606,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Ceratopogonidae,
11,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.136882671,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4473,1,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Gammaridae,
18,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.136882671,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4474,1,NA,,,,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,
30,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.136882671,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4471,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Dytiscidae,
34,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,1.916357388,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4472,14,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
44,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.410648012,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4469,3,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,
45,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.136882671,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4470,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Notonectidae,
57,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.136882671,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4484,1,NA,,,,Terrestrial Non-Insects,,Arachnida,Acari,,
58,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.547530682,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4485,4,NA,,,,Terrestrial Non-Insects,,Arachnida,Araneida,,
63,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,4.92777614,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4478,36,NA,,,,Terrestrial Insects,,,Coleoptera,,
64,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,2.874536082,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4479,21,NA,,,,Terrestrial Insects,,,Diptera,,
66,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,2.46388807,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4481,18,NA,,,,Terrestrial Insects,,,Hymenoptera,,
67,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.136882671,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4483,1,NA,,,,Terrestrial Insects,,,Psocoptera,,
68,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.273765341,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4480,2,NA,,,,Terrestrial Insects,,,Collembola,,
71,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,5.338424152,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4477,39,NA,,,,Terrestrial Insects,,,Hemiptera,,
74,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.136882671,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4482,1,NA,,,,Terrestrial Insects,,,Neuroptera,,
144,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.136882671,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4468,1,NA,,,,Aquatic Insects,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,
145,580,699,STTD,2013/4/29,21.5,0.150000006,521,7.949999809,7.449999809,91.30000305,TRUE,lrojas,hcarlson,0.136882671,7.305526667,51020,255.6614757,5011,,2013,4,1,1/0/1900,1/0/1900,10,884989,890000,Low,,Amunguia,hcarlson,NA,NA,4475,1,NA,,,,Aquatic Non-Insects,Chordata,Actinopterygii,Cypriniformes,Catostomidae,
44,581,701,STTD,2013/5/14,21.79999924,0.140000001,322,8.020000458,8.289999962,32,TRUE,lrojas,hcarlson,0.496802797,6.038613342,51020,211.3250513,4142,no light data because no equipment,2013,5,1,1/0/1900,1/0/1900,10,880858,885000,Low,"used motor, flood tide/beginning of ebb",amunguia,hcarlson,NA,NA,4514,3,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,
58,581,701,STTD,2013/5/14,21.79999924,0.140000001,322,8.020000458,8.289999962,32,TRUE,lrojas,hcarlson,0.165600932,6.038613342,51020,211.3250513,4142,no light data because no equipment,2013,5,1,1/0/1900,1/0/1900,10,880858,885000,Low,"used motor, flood tide/beginning of ebb",amunguia,hcarlson,NA,NA,4522,1,NA,,,,Terrestrial Non-Insects,,Arachnida,Araneida,,
63,581,701,STTD,2013/5/14,21.79999924,0.140000001,322,8.020000458,8.289999962,32,TRUE,lrojas,hcarlson,0.331201865,6.038613342,51020,211.3250513,4142,no light data because no equipment,2013,5,1,1/0/1900,1/0/1900,10,880858,885000,Low,"used motor, flood tide/beginning of ebb",amunguia,hcarlson,NA,NA,4518,2,NA,,,,Terrestrial Insects,,,Coleoptera,,
64,581,701,STTD,2013/5/14,21.79999924,0.140000001,322,8.020000458,8.289999962,32,TRUE,lrojas,hcarlson,0.165600932,6.038613342,51020,211.3250513,4142,no light data because no equipment,2013,5,1,1/0/1900,1/0/1900,10,880858,885000,Low,"used motor, flood tide/beginning of ebb",amunguia,hcarlson,NA,NA,4519,1,NA,,,,Terrestrial Insects,,,Diptera,,
66,581,701,STTD,2013/5/14,21.79999924,0.140000001,322,8.020000458,8.289999962,32,TRUE,lrojas,hcarlson,0.828004662,6.038613342,51020,211.3250513,4142,no light data because no equipment,2013,5,1,1/0/1900,1/0/1900,10,880858,885000,Low,"used motor, flood tide/beginning of ebb",amunguia,hcarlson,NA,NA,4521,5,NA,,,,Terrestrial Insects,,,Hymenoptera,,
71,581,701,STTD,2013/5/14,21.79999924,0.140000001,322,8.020000458,8.289999962,32,TRUE,lrojas,hcarlson,0.496802797,6.038613342,51020,211.3250513,4142,no light data because no equipment,2013,5,1,1/0/1900,1/0/1900,10,880858,885000,Low,"used motor, flood tide/beginning of ebb",amunguia,hcarlson,NA,NA,4516,3,NA,,,,Terrestrial Insects,,,Hemiptera,,
148,581,701,STTD,2013/5/14,21.79999924,0.140000001,322,8.020000458,8.289999962,32,TRUE,lrojas,hcarlson,0.165600932,6.038613342,51020,211.3250513,4142,no light data because no equipment,2013,5,1,1/0/1900,1/0/1900,10,880858,885000,Low,"used motor, flood tide/beginning of ebb",amunguia,hcarlson,NA,NA,4515,1,NA,,,,Aquatic Non-Insects,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,
9,582,702,SHR,2013/5/15,20.89999962,1.100000024,120,8.979999542,7.730000019,9,TRUE,lrojas,hcarlson,0.125259142,7.983449217,51020,279.3857994,5476,"depth 4 is max depth, 1% SI is 20.68umol",2013,5,1,1/0/1900,1/0/1900,10,874524,880000,Low,tow with motor,mogaz,hcarlson,NA,NA,4609,1,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Corophiidae,
34,582,702,SHR,2013/5/15,20.89999962,1.100000024,120,8.979999542,7.730000019,9,TRUE,lrojas,hcarlson,0.876813995,7.983449217,51020,279.3857994,5476,"depth 4 is max depth, 1% SI is 20.68umol",2013,5,1,1/0/1900,1/0/1900,10,874524,880000,Low,tow with motor,mogaz,hcarlson,NA,NA,4608,7,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
4,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,1.006589819,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4624,7,NA,,,,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Naididae,
13,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,0.143798546,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4627,1,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Mysidacea,Mysidae,
18,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,0.431395637,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4628,3,NA,,,,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,
20,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,0.143798546,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4625,1,NA,,,,Aquatic Non-Insects,Mollusca,Gastropoda,,Physidae,
21,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,0.575194182,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4626,4,NA,,,,Aquatic Non-Insects,Mollusca,Gastropoda,,Planorbidae,
32,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,0.862791273,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4621,6,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Ceratopogonidae,
34,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,99.36479496,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4620,691,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
37,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,0.143798546,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4622,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Psychodidae,
41,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,0.143798546,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4614,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Ephemeroptera,Baetidae,
44,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,1.150388364,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4619,8,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,
46,584,703,SHR,2013/5/30,19.89999962,NA,151,7.369999886,9.5,12.19999981,TRUE,lrojas,hcarlson,0.143798546,6.954173259,51020,243.3656434,4770,"no secchi disc; depth4 is max depth, should be 4.57umol",2013,5,1,1/0/1900,1/0/1900,10,875230,880000,Low,tow on boat,mogaz,,NA,NA,4617,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Odonata,Coenagrionidae,
